Id,Price
15341,244087.83441810275
4353,178641.7137189801
4334,70947.883634164
1872,144201.36834649742
7823,181401.12149210778
310,154464.92063263326
3704,256058.75809610233
11615,298549.05806915456
6605,192500.55730252105
3381,183484.07450547456
2143,139483.33515074648
3191,235879.8514569841
13980,130958.48962403435
15613,164315.6470971069
10943,327838.5839471144
9654,132223.5731389093
16053,505482.51608028787
14931,227254.1050333041
8299,224133.3719835362
2147,149979.3713171147
11567,276635.3827770623
5905,134740.7543303045
11160,118241.25014570945
8275,148377.5651793669
16398,284605.1295115129
11229,160842.46845630227
10309,152994.19027947634
7340,268452.56491676625
7653,173391.3309949389
272,201487.10750364285
9831,209423.5994788251
5016,132803.49745719312
5968,64818.515728831175
796,260636.4433151852
12123,136488.53153791578
16629,206595.90621274465
2637,168986.69194888757
6194,205564.72608964823
6216,415876.29772158293
14346,167176.3428394301
6428,130574.14799616413
2891,219402.00954241815
84,185602.20676257167
9260,196069.44003790765
15250,133597.96937611967
2348,188895.55652809053
10427,267187.0931594175
13230,258785.049598593
1691,188835.80812551442
8803,132245.16312440258
5464,215151.72227008114
10559,112515.494678221
16787,322297.39909478504
4278,155784.566747308
6183,163623.34988364816
12775,163884.88898018672
10104,169788.0019183853
13663,169139.81083612656
9404,246108.7324109125
14724,215713.25876160918
10040,179108.9358166123
4646,195144.96796232206
4754,149268.7720528305
3310,226024.54051988394
2003,183437.9308564598
7312,227753.02668347923
10921,241203.74430852037
13419,260600.4860263355
10105,152284.2395195535
2196,441170.14853757387
12659,237319.4711393948
4380,258743.56963405747
10847,147129.2451153262
10805,284909.1635330558
8709,94631.23638796862
8319,177013.08433319093
2215,173309.40780879284
7000,197057.525831928
7701,101217.10907836059
9678,186142.88720550682
14026,196231.92472601432
7971,166648.50585511304
13734,156589.9446147947
16483,185522.51906978773
6150,207580.21353192948
2931,285392.68309648347
5418,176215.70253408124
1662,509939.2451933577
2441,204602.35602061253
669,135700.128815323
7734,206484.9740342358
6010,304851.3193038349
266,134356.76267222836
632,133981.97431309623
16221,106323.28822910378
11832,177698.06297987717
5035,118887.5473668201
37,107948.1585993647
6168,189362.09362036648
11757,171901.31103755577
8086,125627.12746042544
6529,212887.82862478052
15121,208266.57555310472
13904,145547.95930895282
3711,206124.7186923911
16563,107168.79604681554
14494,168937.5208081884
3006,224021.09675351263
15299,123908.65583375067
92,303390.3710008707
8066,178365.21643391112
16071,208130.9900755212
10662,124715.78463344384
3883,228762.3488133431
5511,125261.9287775183
2821,262457.8161332394
9570,199979.73063859125
4326,233070.3198083451
9251,234873.76180119294
9031,200013.21243789798
12689,136229.9847210155
16380,255648.66624860256
1053,270237.5351335887
4568,185757.028640855
16140,108777.96339537638
14356,433376.9055225409
8466,180223.8037869721
15652,149330.85273371232
3285,134253.6278590702
3198,161650.45542439423
14088,425813.78896069643
2268,113969.57259267905
15472,219850.02622184018
1203,193903.33380743873
7157,297384.828951603
6886,222501.1225781196
5083,269338.7777370129
7467,112183.14431467369
14068,202506.01055576827
2080,167999.93458766508
10865,153219.1389661522
13516,170727.94119636813
14150,214212.71899064136
7609,124982.57829716211
2144,353981.4298081142
10357,199862.60430644764
2396,248031.19742302742
1526,348753.50862853724
10890,260837.07231667577
8638,426822.68290150096
6050,257013.07859454918
7639,99617.91380855293
10544,187448.02667258185
9577,244466.9735657528
13195,217181.62959690884
3484,205253.5234941756
16668,450459.5126965534
7171,180551.83409317743
8547,200575.2316849964
12735,222794.41220600836
9093,187042.62887411215
15323,289221.52908053045
14897,139119.36443024868
5135,118010.54611463787
5327,205220.65818168395
13133,246225.5816254291
1676,351041.308404741
16296,279144.1780583693
1095,148277.05627828673
12528,148814.25290672632
7348,277085.1140992335
11663,169508.59549737335
1803,207889.83624318335
1510,234500.8341413391
16045,191110.57176622056
2900,147610.51847252256
3236,173072.83187190501
1318,210748.2821497497
14948,209285.79978177388
7840,284956.0345366172
15325,186949.55420217686
8700,144728.6017058268
15706,185477.2796479707
14449,151385.58167540192
16117,184335.06748411822
4529,171147.49178020016
11199,194039.366711785
4052,368567.3088383293
821,210822.57869099546
68,234134.33237138495
554,123591.65456256444
452,183006.34079454478
11394,293542.07615807187
11393,187487.74072508392
9535,158739.04560085476
4024,188922.2364108782
10069,203598.29127135072
12007,154910.2011338418
12368,431242.5968740171
1259,375967.2765829494
1124,314131.41720157093
3707,187237.465986036
8767,169575.4836109831
1919,173927.6876928344
16741,168659.69569331963
6664,283008.7694565124
5688,383560.00293764303
7799,144710.5494771463
14843,292470.3023468896
7532,157996.37470420823
8133,157777.79279775528
6264,310814.5793133293
4125,167596.63000151888
2410,167104.69671296945
13607,198636.28429490954
1716,282042.48994789243
1370,146225.24076048017
2273,414261.65762331325
15298,340447.0702428213
4284,271794.9720635163
12303,144799.89648255942
7808,130007.08042055042
2203,149422.52071832353
7237,129796.76717900032
15864,162639.8868219942
2844,167140.9448318071
5729,170328.0890978566
11812,415580.69552673
1779,153060.4674833674
6442,139872.44968764234
6160,215187.01850945785
8266,204293.00353412319
9903,154425.2655433949
2867,136222.08470126608
6998,179107.06620167242
13932,165778.16345222451
12587,179650.38170758382
3611,255775.4212095057
2646,313967.4492629785
1890,160433.95271389338
860,271490.21321050473
14187,189811.28578460962
12569,262332.23530099966
1276,90976.02186181143
12025,215218.02618428465
4890,288595.93961734197
14410,337094.5777382187
10352,281936.20111908234
11407,190276.40165253775
10384,172930.56491654232
7622,255462.50710057974
12578,166169.52800042697
15820,166594.1705093562
563,202893.81189466402
15226,162421.01869432183
6396,213195.53468240556
6247,146283.40393947472
3339,155814.2166752604
10975,306322.08112397
7475,111748.7514976916
11129,276463.8819950455
3051,259847.40222312507
10232,211273.25973751736
14106,183695.18806748022
5502,222108.85067182855
4558,74547.24794042742
4181,140190.7918845634
8426,129653.43107242734
6611,165347.70886874525
14641,149917.18793651345
15539,264649.6579815115
13119,137515.7750776371
11716,189630.71903880857
7316,246854.7167280358
7791,107147.63263438187
13034,311724.41526912595
1068,240585.892493855
4060,180232.45304137422
10172,232006.33522982604
2591,184978.52698201447
12494,333426.326027096
7828,320542.348673322
15284,178063.75068174282
7947,185008.6336059666
16335,219130.72112560272
10234,340296.087874386
2797,254739.652530658
5341,228048.63156817682
3059,205056.7873944673
1559,70330.16682862132
15320,300744.5865318921
10284,387515.25353260775
4134,199125.60699277965
4481,202769.76764900057
7222,177220.19748756
4062,257058.72248546968
2192,220061.65501244558
9637,186959.9569669326
16236,188216.43363850587
4272,164497.2925099972
9406,293372.53680519934
14309,236490.1286415115
1946,308166.4683127441
16235,226133.6288401014
7146,143464.986641512
16784,232544.95641634177
349,344559.08735189063
6251,156764.72460735077
5128,383496.369306629
11718,185520.78814132774
16721,85025.38068338124
12517,210297.59658779023
15961,188826.61225903642
9428,149916.47203688632
14541,150380.73122598015
10168,107590.80412177852
11270,178029.1426939926
13210,234020.290430732
11518,168621.76771085916
12612,158629.2716885027
16352,116699.53823087136
9935,141758.6303911215
15521,290245.97158630565
11482,190611.04524602712
11443,175789.90181412606
9459,222287.86912327862
9218,164578.3425726138
854,151314.65987110473
5619,141959.84062634225
9208,191293.57530317685
4391,138532.1290800529
15207,143841.48786867672
7183,186464.94066216543
16442,224940.90354292112
7936,82375.58564618201
10606,321363.86193940695
4979,164964.54232340073
4854,266689.8723596057
16476,132899.98363036936
10516,167098.59776385693
16261,272351.51555118954
90,320137.4922029375
5433,169758.80386865133
14338,145268.80268882593
13487,199386.75683986137
8211,493382.6022139195
170,171190.1086485834
14051,100411.94772949124
10686,209873.00364815182
7595,295577.99730113975
6777,426942.92497923784
14661,175792.50887320645
13991,326250.3132463176
16795,161702.37101077364
2740,143135.95566811436
7368,384316.41644133144
2413,223892.20553905674
1852,478019.51653744665
15200,373963.24816038914
8467,313073.6858958942
16379,264995.7937916676
3375,185624.9525807213
5945,467856.5939405068
2641,176189.34421937604
2837,320468.5334515437
3498,213424.93852438242
10876,156923.3109375524
1285,227983.122177067
9285,246287.40917332936
4015,315758.3966849544
2526,200299.6761714258
7814,195187.24549132705
7117,314464.99229651917
12359,113263.39628499323
3303,260071.78442262323
13874,169040.6404059522
5484,210204.99101343733
15067,150340.9179828187
12639,212655.00516347942
3388,230341.3275484909
4256,208986.7747352344
15738,186905.52698271506
14049,152290.1337241645
15780,176000.5089348312
9564,178212.71158345274
11910,198291.31334281916
11315,206777.0944738823
1733,168373.14223772133
3910,371411.9162541928
7552,492145.9654179881
254,157316.9929952216
5222,195035.69659350204
8314,233645.23702608192
16743,249706.21842604937
10335,99729.83368185241
8226,256216.81010916102
12254,214672.07471976787
13152,211351.64101166432
15020,197527.3689404856
16349,205949.991976187
11924,155719.6483991209
12543,193042.4768394478
14114,215424.3340083868
12318,249057.09465710603
15383,175445.87888422856
6679,183765.09287817162
635,195801.41396516628
15993,271106.895579159
11375,182627.39868480276
11216,177683.771611535
15401,233836.04746218206
11301,127902.57224435642
13804,266371.90289470705
10839,192065.4217928373
1588,332848.86137754284
3596,200618.60178565542
5816,169059.194292146
8099,143967.33294314795
6551,179787.87730489124
14075,575132.4164228542
13431,209806.58820093365
9481,316237.8680028027
5295,155074.22180142242
15859,347834.693361431
10634,321697.7525826536
444,231812.17012165915
11686,271796.7667980407
1213,206156.14490386887
13970,131795.75476110616
6849,414606.8778258015
9911,274301.28694365657
5649,165304.91833908355
7184,278050.6231635819
5877,263045.30308928504
1655,382024.78343857895
15301,202184.8677443699
12389,241001.3263834076
5241,285422.31226227083
7048,160360.67358703044
10574,132615.52065739263
8593,164155.7877312803
4752,168167.9695420544
14663,171218.68630958797
10994,209869.49427380395
87,62670.6849206872
5132,123052.7952343026
6372,399075.19269568846
7411,295906.163991748
3319,256228.90692481957
9355,117627.76706786845
5139,284664.09650609957
56,268056.8808629011
3249,183480.1945036453
5047,88137.75915599422
13238,353222.9415437707
2190,292403.4721560491
15599,178972.75131924427
6542,156747.77656986204
1968,191589.05489004683
5630,163991.69961107947
9157,202731.94082930373
789,167900.85116842846
1413,254122.06235135454
12514,262664.3348209174
13459,145110.73225083755
1345,235825.452657055
4034,202200.42969140896
15169,146502.7071623981
6770,252359.23498922738
3334,179611.72017228868
12998,153087.69667641737
15870,235997.2592084448
1871,156164.54160235968
5770,164639.73314416502
13196,121570.98062315794
7633,212244.39707737547
10699,227795.9270077283
15470,201492.18747944405
1903,526667.1403403096
13860,190728.3713473089
7649,185601.30917213572
11043,207845.8295751075
2922,173199.55704104254
7538,418249.62590300944
9477,111593.37393584022
117,488972.87828655384
1457,230871.4713391244
7082,152450.1341905223
3053,259375.4909876625
12522,108411.55738783507
5744,517354.814285624
13566,309557.6750380357
1464,138936.27315201674
3852,142195.63593603793
9557,239220.10463701162
14719,422227.84422586934
13978,130941.29788798568
3286,151183.89472306805
13019,366528.9639932249
1421,134531.01526217943
13502,169532.2803618042
14811,194337.21562357747
9297,295973.22771236754
7749,439476.2613421901
16555,146233.68162916927
14576,178375.93512576143
12766,173504.7629990979
4679,116704.63673938093
10033,200677.94658086702
11231,264910.9033676828
15112,153391.07347198477
10617,193484.3304045081
2175,160510.89405196984
16502,411726.94981447473
10106,199588.54959036698
12561,148503.71055769283
15907,286021.0191049066
8069,121591.19486004875
8316,122074.02204122732
12343,256525.0771495455
12092,173491.36804944585
1527,168819.7199948157
10010,218741.05468637118
655,98194.86138071619
10549,138875.19709577953
3248,114341.36491141669
13499,301012.9463715852
14959,216665.40076738776
6070,154099.34813449442
11360,263130.57916713937
12102,200083.56840320225
11870,291806.2684350958
3713,105529.54038139184
3230,146049.12192622788
7742,205235.69568760443
15092,355788.42793933756
8728,293780.09018169186
3386,144318.70920488992
9409,146187.8728847619
16545,251169.0171748847
3127,166792.99588748303
11344,169353.23987807462
2112,203279.58181722855
7310,217046.2371639812
6313,216697.10364576723
3681,391418.45494145143
5114,281888.77197796595
270,158685.69303468522
14350,196267.25626270898
12223,349845.10553290637
1066,188450.9387319202
16116,377319.0473585803
11410,532047.9423153752
4088,162206.4463772204
5956,166773.57713833026
14669,144427.0925103565
13871,121948.57430338365
4126,232622.65730834127
12114,204357.292605271
16607,161973.69610423475
4266,238648.6958053968
13518,195071.50230460952
11856,305524.572492197
3885,239848.28164843598
8891,167991.9492012596
4964,173795.24420955207
7696,132433.06673947963
6894,127751.85062161028
9766,179732.68506606578
4800,158318.08803316683
2840,173704.8962127791
4743,170348.36914148397
13562,519556.7070848695
8301,198079.1283672914
5405,176540.7363987112
1535,164641.4985538507
9073,123679.69520736906
1698,330074.3534081688
12262,247456.20783001572
6794,184736.45411387717
12701,189682.25739717623
8432,165908.4384848217
13540,136425.46243974962
8629,148931.66782127364
1440,180016.3617617395
8596,197837.69654412553
9575,261076.93714624312
14976,98397.5957874642
3149,220588.94091822102
5157,160728.7116798529
10748,174755.65389001466
9719,402777.147086869
6376,194222.4901529562
9733,183196.71919799483
4749,184681.19073989088
4994,413964.7104699758
538,206420.2718593202
5512,134387.10893257975
9778,123212.06247822872
9761,147882.72975736327
3174,386546.8305038248
13429,188312.50962181564
10467,74258.70976029604
14129,191301.88076237513
13608,175867.1659203311
11106,152818.83368471783
12048,168499.74011967506
1054,311150.08082455856
3582,253763.58995950356
1566,142892.72240436895
11529,146740.19179974217
11859,150881.8991373794
10582,148778.87692081125
14907,448660.4827579288
14039,152456.01129613776
10489,165741.04723199824
3331,306055.29587940336
10153,245555.10414336473
5271,152292.64272862012
11871,363665.0410976071
776,134900.9278602161
3994,111629.81724098047
9433,71519.94673366129
14275,137286.1753509437
8030,238440.1147586704
8169,265352.11205015506
8053,187925.55472405927
4822,206507.7688820653
13197,226646.81430759805
13634,290029.46715956496
8951,177371.04647251862
12176,175081.59578942865
15471,140333.45309264556
14962,143525.90833214205
12512,120167.40736739461
8697,528301.1551108176
7095,221554.64352259925
13639,209173.088565776
16660,164260.6628676905
5848,142385.37616893463
5386,183752.1790779248
10880,307513.9099572412
3954,179354.2280292391
13426,195033.98938299456
5966,219233.02419991675
16315,285424.9181574633
7455,184636.3306420681
11071,226725.89394101207
14740,225337.49903284127
16087,196142.62587491167
8931,239633.29541549357
15289,165489.78523623612
16089,263163.58511921106
12128,182755.17873700664
4724,214581.19512159392
8585,220505.13907418717
7188,239372.98211033293
5423,162736.42487789207
10488,196783.3507565873
5980,210192.2435452836
8376,240244.1790844889
12397,152161.77809127726
16496,191053.5991156903
4891,220915.59680033376
9710,130844.17194082425
6339,177742.6517015469
244,201430.88405875926
5002,237063.81519151677
5358,176077.7194783074
7636,155057.27799299857
9361,307319.23763775424
3601,110165.80002981579
15755,151745.0922994777
172,184302.7785420872
3037,324853.8059530702
577,254637.2153467046
3607,186429.1567173647
2515,98782.28355488712
10413,154927.24221282377
10511,213229.3015741355
4637,421399.0946486115
12736,293959.826496053
9534,239751.5350736478
11641,190860.8670175066
10419,267722.99245526444
15313,177092.21470178882
14915,193007.54118578634
12409,379359.3026102488
9405,126137.35165008291
14066,206768.2318277948
14108,185062.24997241018
11931,239051.05978234566
11464,287423.5547806319
926,153659.87205013112
11190,220630.2465368651
10260,180113.99350152886
12712,182885.5821261337
1234,203834.08609145056
11608,103284.51766817378
3776,257965.0845077506
4881,200895.86067726804
10266,174402.93576959794
3262,237000.69290478612
3576,360970.4385028777
16604,526773.6874101975
8041,205391.72205304605
10691,242158.4116573495
8357,174717.14571264823
11661,141888.0910503091
4453,226600.44594751863
15936,222468.09913012004
8463,254553.5849018274
15770,214639.31032394682
466,170111.9984056677
14965,88967.08945204319
11227,175671.91278673202
9894,306528.02139584627
11746,197170.62927410286
4118,146885.92119337217
756,334620.47534757375
15589,188413.90536453968
109,388430.18182306475
5778,194241.15138712412
1731,95968.37490712263
3450,136189.91891550267
2961,181650.9015089998
222,190947.2604815585
11454,378491.75095351634
7339,183021.73867311623
12096,99580.91851090151
14074,182872.5694478409
4058,350290.97866597446
6603,271923.02447058936
3289,114695.184590899
16681,267804.14824353065
8200,322923.60469692136
3343,199045.43625891942
7802,188449.48159851172
2082,378534.84989787993
217,259701.5671514221
1720,187472.6584650396
7224,238492.40426841675
6176,135581.8947725132
12571,264324.44460735604
16666,381900.3722669239
8908,201470.79978767628
6914,161225.83661901194
5428,181313.57311171343
381,184057.61211796576
3991,205972.73229048506
16365,250054.2119429917
1046,175440.71016200053
391,144684.61087752442
9212,328865.066203701
3022,191118.55720607357
9961,100611.99511380107
6764,310666.61651486694
7720,184129.81319810575
4809,203703.5642996019
8877,327145.92635281046
7817,186393.54280582827
10614,112342.4142687533
5553,290981.5780748402
16488,135577.01267757767
11002,151243.8816013825
13592,319166.6336993497
15050,232098.48916305503
13553,260341.96501702294
9041,228454.1525901067
5461,432220.1945015171
16274,426670.8725366477
2138,153752.83096798303
6245,150740.8728597177
8245,162632.6326406604
6491,230105.43259533378
13218,217241.05985684975
13101,98830.1859269741
10462,145613.13107905176
4079,177260.43505504384
1506,500452.83423211693
14107,123550.88036043657
12215,277385.603336682
11576,349875.2682770818
10567,221618.89549229926
12713,205602.690231998
1468,468567.2537795006
2549,259692.70912911245
4172,249595.3059229543
12380,224079.64933143064
3513,111808.15417134111
8165,270733.96326366294
1127,201724.3757297526
14601,412627.0191927862
15526,314317.24361038883
986,263896.3798724087
14968,232911.28214835454
9348,154023.62301599563
6317,271382.24666335003
7497,93037.39691841812
5079,305557.01024488866
528,168684.74532128987
10964,150185.28604927333
5812,315029.4490467053
11022,179575.6341736389
16251,136283.87242516188
5863,114877.03304309495
8664,196774.59431492892
5396,186770.85246828117
6917,237346.15407631797
12776,128820.63306469885
473,255822.05802487925
13333,227455.52674166078
13023,170387.8262528553
7357,203649.49501962258
10955,464629.66187070316
11914,369620.8402353862
12535,169621.12252582362
11205,159017.05932522065
13209,181484.45801168063
16119,284328.74498284963
2174,260312.28142327355
4834,197772.3957714166
10151,182765.19662532632
5584,207193.48712758714
6672,199801.63767511345
12858,268799.0197314841
5106,158365.66724704305
8884,175910.56843189814
13766,164555.90876001603
12556,119291.38264633244
12910,221506.12180347778
6258,122884.12946080102
7100,236550.6982529635
1793,196848.51151601976
3335,182039.7901122247
12835,183340.89719697196
10591,163314.1616176748
15707,272916.5300854136
16389,137465.31661163623
7440,396809.9071575105
6293,177414.1481830374
3937,201383.1705870749
16527,203222.52105887904
5102,240495.41061802173
10734,334547.04178456834
7986,156795.2306334198
6495,120789.21936723219
9571,235925.4396040928
5131,197653.94474740772
10761,316531.9984423551
143,418958.11967614817
13829,164618.47126439406
13662,247666.47890606112
1771,147252.39081182395
5448,196476.84417510394
8594,155569.09417923246
12038,250709.50375434037
16471,160044.2543420312
16764,154707.7760767223
1282,160237.18158870353
15101,259494.6862537102
9473,135280.3437796677
2324,357110.6340596796
14448,237953.1736777508
6000,68512.79342434325
2077,152856.1030379845
12960,213301.22877367417
15837,211456.57808786602
8805,246059.18705687087
9987,230104.03031682258
1580,325354.5464093691
11089,127957.04617754223
10926,217141.85618782966
12773,401522.87476007023
6490,291789.93327313394
10858,124392.51553111097
2831,122666.21933376908
16326,129393.86211390833
371,173071.28444144543
8852,194105.79807346026
6713,270190.21621605626
4230,182917.88523808814
3639,221581.47690641676
3642,190370.22235208304
5149,195042.23511273533
2861,186172.162021103
13300,95732.96678074401
2807,387254.88935606054
5919,105748.8976614238
12716,583902.685995183
4271,228974.77385726105
16055,282582.08508389094
3747,228597.66755837845
5857,280005.19938468037
6884,330246.03252646816
16027,253552.98201957045
3512,312701.9340483528
5181,169338.32246235816
16732,272418.68928285054
1908,177734.26877338876
12082,170146.0951117628
7286,139711.28099247627
8216,134377.88732733697
6929,302656.82125518797
3950,360426.4394314097
12479,184421.72544889993
877,141878.32640699612
1366,181905.06635320873
384,136331.20993559176
5767,208622.30974273282
6910,147368.95208164272
187,195714.8066621226
10164,267787.8798738861
8603,228322.51145724344
15834,208508.0129910828
3078,137284.3892678406
3479,245898.4645254872
6671,213723.12692960125
6078,165279.33780941082
16271,116506.8741696959
16191,151586.09797096316
11544,170973.04588454682
7781,172279.03765265382
14918,239895.24149216752
6238,169224.8052327714
12989,211804.06409568578
11907,224444.54115487216
9696,159136.34588426643
14084,299831.90692490456
3895,151452.18722406693
4367,188466.35136638745
8453,70459.32478179666
7638,347149.2410352644
8373,248849.9304657884
4674,190229.26407008505
15787,158642.64761131472
5903,269776.3022708185
13679,207431.28661141815
9018,347135.6015432805
15823,249292.86815680173
13289,147191.57925550838
9896,193770.69429030985
14436,190612.65908357804
5547,214591.68509341477
4048,434077.05803056207
16579,192119.34480213525
8550,182392.49132294802
9385,301198.1945507964
5242,151698.08863326727
31,189941.62944558138
6144,301719.3178622343
3990,197813.35941722876
2523,86903.50060639025
12608,277077.74851590453
7234,166877.28550267953
15264,208220.47203260008
9623,202994.45817291713
3161,329605.4160646059
7425,105648.44138581674
13021,261883.3822831795
4044,151115.63597611565
15411,256767.39426651527
979,314000.3830379242
5514,248408.5971503249
4817,163754.88160032022
2115,184100.9112344423
10571,270729.06033667264
8992,210032.17164379926
15546,189999.2359471925
11359,120756.87215650921
11972,184065.32976480504
12838,164767.70887216704
5948,129957.05319969269
422,346525.78272799705
4855,166295.89191546434
16197,101154.91421547053
8926,476831.4534421773
5703,183692.48461456085
8848,198928.73124473085
7039,287485.71016848035
3806,157822.3670709602
15154,215095.85648307952
13132,184356.03576548284
7438,193963.48398311713
4398,204137.46791805516
2440,182915.9060935745
3751,165984.5583954981
1476,166768.83081360624
2264,285404.6981496654
16444,169369.4218442812
10704,141413.3090777836
4033,148964.29431145382
4508,114208.0061700924
16290,218047.29304324416
10387,205169.4821582477
5457,139855.42911227403
4910,275169.75788580073
7451,201598.67646646826
10732,180369.05408276583
8015,123584.52250158315
6148,175869.84957231433
5892,241204.47025067214
7825,217628.0837111708
6851,242243.16359413316
6633,218759.38029525735
2139,265700.8221445935
10213,283297.7756754474
2830,212875.5559165527
13907,165190.98154408645
15897,370155.4794495752
8311,187038.63233105352
14230,202465.86178400164
3878,171623.2444184235
13732,174004.8087590485
12110,174495.65321745235
10675,349529.1795981929
12946,124566.67696179553
16754,230602.98651577937
4394,287445.12304449786
16728,160184.56622384867
14378,320613.71177976264
9949,178709.04712828086
994,186339.797857531
13258,154260.3624889133
5883,360179.4977281246
6933,341539.6794737327
13193,208538.72241706058
13286,160406.63579644985
13407,374230.5614693536
7512,109189.56071982205
7221,193123.79878638152
14428,167713.31741389545
1740,179628.30663246277
3,151593.72651191222
12952,226109.26379334382
11537,146302.1680787368
2558,136144.86291065195
14081,272656.9084464924
3517,262761.6062179676
7149,236033.9543682424
15777,120000.92972840006
8995,248553.35459092323
826,344943.78423139016
509,301395.1364339823
14875,329118.30035471846
6591,154279.92632990616
11283,104334.2391944884
9897,238409.94056853533
14902,190283.6878610642
14291,169053.692329314
3162,239719.1615287626
4206,185973.40005987635
11580,213339.71808567282
2007,189924.17003336054
14939,282843.5741537237
13572,188299.38157697397
10720,159528.22323215473
